L.x,F.x,R.x,N.x,T.x,country,ID_fine,ID,plot.x,div.x,rich.x,L.y,F.y,R.y,N.y,T.y,div.y,rich.y,n_nh4,n_no3,ID_site,latitude,longitude,survey_year,code_country,sum_canopy,mean_temp,mean_summer_temp,mean_winter_temp,mean_precip,n,p,N.P,species_name,grp_tree_species,ID_siteplot
4.876543209876543,0,2.0864197530864192,2.6296296296296298,0.4691358024691358,France,2010_1_98_27,2010_1_98,27,1.476874915834978,8,4.533904675988572,5.47361299052774,2.8576153961810253,2.3612990527740187,2.3614494061043447,1.7419804569615343,13,0.42776000000000003,0.60028,1_98,48.3636,7.0802,2010,1,77.5,7.4,15.1,-0.4,988,NA,NA,NA,Abies alba,conifers,1_98_27
4.48139922265408,1.2594854710346102,2.6575976309457707,3.028132518970942,1.2048861743475845,France,2010_1_98_28,2010_1_98,28,2.099945380711108,18,4.150309814111533,5.8193084149510295,2.5104937037777333,3.000199880071957,2.1912852288626823,0.9421770178892523,9,0.42776000000000003,0.60028,1_98,48.3636,7.0802,2010,1,63.5,7.4,15.1,-0.4,988,NA,NA,NA,Abies alba,conifers,1_98_28
5,5,4,6,6,Germany,2010_4_1001_1,2010_4_1001,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.7556818181818182,0.3008181818181818,4_1001,49.1917,7.0104,2010,4,80,9.4,17.1,1.4,746,24.07,0.98,24.56122448979592,Quercus rubra,broadleaves,4_1001_1
2.5,5,2,3,5.5,Germany,2010_4_1001_2,2010_4_1001,2,0.6931471805599453,2,NA,NA,NA,NA,NA,NA,NA,0.7556818181818182,0.3008181818181818,4_1001,49.1917,7.0104,2010,4,90,9.4,17.1,1.4,746,24.07,0.98,24.56122448979592,Quercus rubra,broadleaves,4_1001_2
6,5,0,0,6,Germany,2010_4_1001_3,2010_4_1001,3,0,1,6,6,5,5,4,0,1,0.7556818181818182,0.3008181818181818,4_1001,49.1917,7.0104,2010,4,80,9.4,17.1,1.4,746,24.07,0.98,24.56122448979592,Quercus petraea,broadleaves,4_1001_3
3,5,0,0,5.5,Germany,2010_4_1001_4,2010_4_1001,4,0.6931471805599453,2,6,6,5,5,4,0,1,0.7556818181818182,0.3008181818181818,4_1001,49.1917,7.0104,2010,4,90,9.4,17.1,1.4,746,24.07,0.98,24.56122448979592,Quercus petraea,broadleaves,4_1001_4
0,5,0,0,5,Germany,2010_4_101_1,2010_4_101,1,0,1,0,0,0,4,0,0,1,1.3834789915966386,1.1226806722689076,4_101,54.0601,10.1433,2010,4,90,8,15.7,0.5,760,NA,NA,NA,Fagus sylvatica,broadleaves,4_101_1
0.6666666666666667,5.166666666666667,0,1.1666666666666667,4.166666666666667,Germany,2010_4_101_2,2010_4_101,2,0.4505612088663047,2,4.166666666666667,3.3333333333333335,0,5.666666666666667,0,0.4505612088663047,2,1.3834789915966386,1.1226806722689076,4_101,54.0601,10.1433,2010,4,95,8,15.7,0.5,760,NA,NA,NA,Fagus sylvatica,broadleaves,4_101_2
0.013289036544850499,5.003322259136213,0,0.023255813953488372,4.983388704318937,Germany,2010_4_101_3,2010_4_101,3,0.02227723353007071,2,0.8333333333333335,0.7500000000000001,0.5,4.25,0.5,0.566085738959629,3,1.3834789915966386,1.1226806722689076,4_101,54.0601,10.1433,2010,4,85,8,15.7,0.5,760,NA,NA,NA,Fagus sylvatica,broadleaves,4_101_3
1.625,3.875,1.375,2.125,3.75,Germany,2010_4_101_4,2010_4_101,4,1.073542846408523,4,3.1,2.9000000000000004,2.5,4.6,2.1999999999999997,1.392321254757429,5,1.3834789915966386,1.1226806722689076,4_101,54.0601,10.1433,2010,4,95,8,15.7,0.5,760,NA,NA,NA,Fagus sylvatica,broadleaves,4_101_4
0.23655913978494622,4.989247311827957,0.2876344086021505,0.30645161290322576,4.717741935483871,Germany,2010_4_101_5,2010_4_101,5,0.24633673185301058,4,2.8571428571428568,2.4285714285714284,0.8571428571428571,5,0.8571428571428571,1.0042424730540764,3,1.3834789915966386,1.1226806722689076,4_101,54.0601,10.1433,2010,4,85,8,15.7,0.5,760,NA,NA,NA,Fagus sylvatica,broadleaves,4_101_5
0.7200000000000001,4.640000000000001,0.8000000000000002,1.12,4.2,Germany,2010_4_101_6,2010_4_101,6,0.8222900060250078,6,3.629629629629629,3.2037037037037033,1.3333333333333335,4.648148148148148,1.2777777777777777,1.6191173050804075,7,1.3834789915966386,1.1226806722689076,4_101,54.0601,10.1433,2010,4,95,8,15.7,0.5,760,NA,NA,NA,Fagus sylvatica,broadleaves,4_101_6
2,2.5,3.5,3.5,5,Germany,2010_4_1302_1,2010_4_1302,1,0.6931471805599453,2,0,0,0,4,0,0,1,1.2357142857142858,0.96,4_1302,53.4029,12.0331,2010,4,90,8.4,16.6,0.3,580,24.2,1.2,20.166666666666668,Fagus sylvatica,broadleaves,4_1302_1
5.316481922718325,0.5179736869367035,1.8547601781829484,2.6215684243240447,0.725784730135709,Germany,2010_4_1303_1,2010_4_1303,1,1.256908506049483,13,6,4,5,3,4,0,1,1.7019607843137254,0.9980392156862745,4_1303,53.3821,13.563,2010,4,70,8.1,16.7,-0.5,580,16.2,1.4,11.571428571428571,Pinus sylvestris,conifers,4_1303_1
5.0314124293785305,1.4976271186440677,2.03412429378531,3.192768361581921,2.0122033898305083,Germany,2010_4_1401_1,2010_4_1401,1,1.9726193837126254,18,4.364027538726335,4.923407917383821,2.180722891566265,2.5344234079173837,1.4647160068846814,1.9305462588633562,13,0.5520833333333334,0.5720833333333334,4_1401,50.25326666666667,12.3203,2010,4,NA,6.7,15.1,-2,676,NA,NA,NA,NA,conifers,4_1401_1
5.732634846720993,0.6670547147846333,1.6561893674815675,3.143965851765619,0.9169577027551415,Germany,2010_4_1402_2,2010_4_1402,2,1.5801966100857507,22,3.079002079002079,5.698024948024949,2.772869022869023,0.5420997920997921,3.6538461538461537,0.5403611203921926,17,0.9104166666666667,0.9345833333333333,4_1402,50.382,13.1806,2010,4,NA,7.2,15.9,-1.6,616,NA,NA,NA,NA,conifers,4_1402_2
4.629151291512915,1.981857318573186,2.29889298892989,3.9960024600246014,1.333948339483395,Germany,2010_4_1402_3,2010_4_1402,3,1.7710148240736618,24,3.034604519774012,5.935381355932205,2.996468926553673,0.1359463276836158,3.9378531073446337,0.2416467750575417,16,0.9104166666666667,0.9345833333333333,4_1402,50.382,13.1806,2010,4,NA,7.2,15.9,-1.6,616,NA,NA,NA,NA,conifers,4_1402_3
5.7707196029776675,0.03870967741935484,1.6372208436724567,2.220347394540944,1.4129032258064518,Germany,2010_4_1403_4,2010_4_1403,4,1.1628214246571573,11,6.633250825082508,2.363036303630363,2.095709570957095,2.0981848184818483,2.8667491749174916,0.7010985918322602,19,1.1816666666666666,0.9158333333333334,4_1403,50.501666666666665,14.067366666666667,2010,4,NA,8.1,16.9,-1.2,518,NA,NA,NA,NA,conifers,4_1403_4
5.9047779273216685,0,1.8368102288021533,2.6571332436069985,0.6288694481830417,Germany,2010_4_1403_5,2010_4_1403,5,0.6615739330642489,6,6.314906832298136,2.2795031055900616,2.131055900621118,1.9944099378881983,2.529192546583851,0.8214393034054666,14,1.1816666666666666,0.9158333333333334,4_1403,50.501666666666665,14.067366666666667,2010,4,NA,8.1,16.9,-1.2,518,NA,NA,NA,NA,conifers,4_1403_5
5.923215898825655,0.07859078590785908,2.0243902439024386,2.9846431797651305,0.10298102981029811,Germany,2010_4_1404_6,2010_4_1404,6,0.3920169943710447,11,0.909090909090909,0.8939393939393939,0.5757575757575757,3.6818181818181817,0.606060606060606,1.4531887756284347,8,1.268695652173913,1.0343478260869565,4_1404,51.071733333333334,14.335066666666666,2010,4,NA,6.9,15.5,-1.8,656,NA,NA,NA,NA,conifers,4_1404_6
5.984966303784345,0.7791601866251945,1.7361327112493523,3.6220839813374814,0.2177293934681182,Germany,2010_4_1404_7,2010_4_1404,7,0.7452590014705649,20,2.4318181818181817,2.3750000000000004,1.784090909090909,3.2102272727272725,0.6818181818181819,1.838787848277052,11,1.268695652173913,1.0343478260869565,4_1404,51.071733333333334,14.335066666666666,2010,4,NA,6.9,15.5,-1.8,656,NA,NA,NA,NA,conifers,4_1404_7
5.184615384615384,0.013066385669125394,2.001053740779768,2.8543730242360374,0.011801896733403582,Germany,2010_4_1405_8,2010_4_1405,8,0.7491528194818268,10,6.495484647802529,3.0048163756773034,1.9957856712823603,2.0084286574352803,2.9936785069235405,0.7067730858138409,3,0.8229166666666666,0.8120833333333333,4_1405,51.1442,13.490933333333333,2010,4,NA,8.8,17.4,0,602,NA,NA,NA,NA,conifers,4_1405_8
5.213447171824973,0.03415154749199573,2.008324439701174,2.893062966915689,0.03863393810032017,Germany,2010_4_1405_9,2010_4_1405,9,0.7954292872902231,14,6.258360990553995,3.482767424049017,1.999489405157008,2.001021189685984,2.9992341077355116,0.573895571764525,3,0.8229166666666666,0.8120833333333333,4_1405,51.1442,13.490933333333333,2010,4,NA,8.8,17.4,0,602,NA,NA,NA,NA,conifers,4_1405_9
5.780684104627767,0.5311871227364184,3.8626041966082214,3.1670020120724356,4.843345789019833,Germany,2010_4_1406_10,2010_4_1406,10,0.8573445611504559,15,3.3423423423423424,2.918918918918919,1.0720720720720722,4.819819819819818,0.9639639639639641,2.126020146327602,17,1.4254166666666668,0.645,4_1406,51.110566666666664,12.493666666666666,2010,4,NA,8.7,17.2,0.2,541,NA,NA,NA,NA,broadleaves,4_1406_10
5.993769470404985,0.2118380062305296,1.9906542056074765,2.9470404984423673,0.22429906542056074,Germany,2010_4_1501_1,2010_4_1501,1,0.3690716735138141,13,4.783464566929134,3.204724409448819,1.6023622047244095,2.4133858267716537,2.3858267716535435,0.5953475600066679,6,1.1352307692307693,0.9434615384615385,4_1501,52.3451,11.1017,2010,4,54,8.8,16.9,0.7,566,15.73,1.11,14.17117117117117,Pinus sylvestris,conifers,4_1501_1
6.040837387586613,0.06840630989237802,1.70765148164529,3.3825740822644845,0.1304732419283503,Germany,2010_4_1502_1,2010_4_1502,1,0.9436799471661094,20,5.950980392156863,3.9901960784313726,3.4705882352941178,2.5098039215686274,3.4607843137254903,0.8032472624833424,6,1.5372857142857144,1.072142857142857,4_1502,52.0314,12.1841,2010,4,58,9,17.4,0.6,520,16.16,1.33,12.150375939849624,Pinus sylvestris,conifers,4_1502_1
3,5,0,0,5.5,Germany,2010_4_301_1,2010_4_301,1,0.6931471805599453,2,2.5609756097560976,3.024390243902439,1.5121951219512195,3.975609756097561,1.5609756097560976,0.7909064339687069,3,1.0863055555555556,0.8858611111111111,4_301,52.5022,10.1559,2010,4,110,8.8,16.7,0.9,648,22.240000000000002,1.245,18.04054580896686,Fagus sylvatica,broadleaves,4_301_1
5,5,0,0,5.833333333333334,Germany,2010_4_301_2,2010_4_301,2,0.4505612088663047,2,2.619047619047619,3.0476190476190474,1.476190476190476,4.023809523809524,1.5238095238095237,0.8845912625176625,4,1.0863055555555556,0.8858611111111111,4_301,52.5022,10.1559,2010,4,110,8.8,16.7,0.9,648,22.240000000000002,1.245,18.04054580896686,Fagus sylvatica,broadleaves,4_301_2
3,5,0,0,5.5,Germany,2010_4_301_3,2010_4_301,3,0.6931471805599453,2,0.4545454545454546,0.36363636363636365,0.09090909090909091,4.045454545454546,0.18181818181818182,0.36764947740014214,3,1.0863055555555556,0.8858611111111111,4_301,52.5022,10.1559,2010,4,95,8.8,16.7,0.9,648,22.240000000000002,1.245,18.04054580896686,Fagus sylvatica,broadleaves,4_301_3
3,5,0,0,5.5,Germany,2010_4_301_4,2010_4_301,4,0.6931471805599453,2,0,0,0,4,0,0,1,1.0863055555555556,0.8858611111111111,4_301,52.5022,10.1559,2010,4,100,8.8,16.7,0.9,648,22.240000000000002,1.245,18.04054580896686,Fagus sylvatica,broadleaves,4_301_4
5.5,0,2,3,0,Germany,2010_4_302_1,2010_4_302,1,0.6931471805599453,2,4.778877887788778,4.452145214521453,3.2508250825082508,2.346534653465347,0.8778877887788779,1.2278031003443315,9,0.8522307692307692,0.8479230769230769,4_302,51.5123,10.2447,2010,4,80,8.3,16.2,0.2,668,15.34,1.16,13.224137931034484,Picea abies,conifers,4_302_1
5.952380952380952,0,2,2.9999999999999996,0,Germany,2010_4_302_2,2010_4_302,2,0.19144408195771734,2,4.398009950248756,4.597014925373134,2.9999999999999996,2.6119402985074625,1.208955223880597,1.5217613958490845,7,0.8522307692307692,0.8479230769230769,4_302,51.5123,10.2447,2010,4,80,8.3,16.2,0.2,668,15.34,1.16,13.224137931034484,Picea abies,conifers,4_302_2
5.952380952380952,0,2,2.9999999999999996,0,Germany,2010_4_302_3,2010_4_302,3,0.19144408195771734,2,4.309160305343511,4.538167938931298,2.465648854961832,2.541984732824428,1.4732824427480915,1.9811911359464112,11,0.8522307692307692,0.8479230769230769,4_302,51.5123,10.2447,2010,4,85,8.3,16.2,0.2,668,15.34,1.16,13.224137931034484,Picea abies,conifers,4_302_3
4.906976744186046,0.11627906976744184,2.9302325581395348,2.9767441860465116,0.18604651162790695,Germany,2010_4_302_4,2010_4_302,4,0.9744724193642684,5,3.352459016393443,4.008196721311475,2.016393442622951,3.1639344262295084,1.6885245901639345,1.8573991363194948,8,0.8522307692307692,0.8479230769230769,4_302,51.5123,10.2447,2010,4,75,8.3,16.2,0.2,668,15.34,1.16,13.224137931034484,Picea abies,conifers,4_302_4
5.055401662049862,1.662049861495845,1.7174515235457064,3.878116343490305,0.2853185595567867,Germany,2010_4_303_1,2010_4_303,1,1.5639610824058259,7,3.9279279279279273,5.45045045045045,2.1936936936936933,3.0900900900900896,2.0135135135135136,1.7089616547313422,9,0.7305185185185186,0.602925925925926,4_303,51.5136,10.2503,2010,4,80,8.2,16.1,0.1,682,14.63,1.26,11.611111111111112,Picea abies,conifers,4_303_1
5.018850141376061,0,2.054665409990575,2.9783223374175307,0.09707822808671066,Germany,2010_4_303_2,2010_4_303,2,0.2869490279680109,5,4.002375296912114,5.61520190023753,1.6627078384798102,2.6270783847981,2.517814726840855,1.577862371129186,9,0.7305185185185186,0.602925925925926,4_303,51.5136,10.2503,2010,4,75,8.2,16.1,0.1,682,14.63,1.26,11.611111111111112,Picea abies,conifers,4_303_2
5,0.3519061583577713,2.4633431085043984,3.225806451612903,0.00879765395894428,Germany,2010_4_303_3,2010_4_303,3,1.0224696243492761,5,3.7912087912087906,4.45054945054945,1.9120879120879124,2.9120879120879124,2.0164835164835164,2.241194548397024,11,0.7305185185185186,0.602925925925926,4_303,51.5136,10.2503,2010,4,80,8.2,16.1,0.1,682,14.63,1.26,11.611111111111112,Picea abies,conifers,4_303_3
5.045351473922903,0,2.0861678004535147,2.9931972789115644,0.006802721088435375,Germany,2010_4_303_4,2010_4_303,4,0.3828881639154346,4,3.8127962085308056,5.421800947867299,1.7606635071090049,2.8222748815165875,2.1398104265402846,1.5908148762755963,10,0.7305185185185186,0.602925925925926,4_303,51.5136,10.2503,2010,4,80,8.2,16.1,0.1,682,14.63,1.26,11.611111111111112,Picea abies,conifers,4_303_4
1.2222222222222223,4.444444444444444,1.4444444444444446,2.3333333333333335,3.111111111111111,Germany,2010_4_304_1,2010_4_304,1,1.164091730556667,5,3.8888888888888893,4.666666666666667,1.777777777777778,3.3333333333333335,1.5555555555555556,1.303092403761719,5,0.9355555555555556,0.7332592592592593,4_304,51.4541,9.3441,2010,4,25,8.6,16.4,0.7,763,23.37,1.17,19.974358974358978,Fagus sylvatica,broadleaves,4_304_1
2.5,3,1.1818181818181819,1.8636363636363638,2.4090909090909087,Germany,2010_4_304_2,2010_4_304,2,1.6786315218987269,9,3.794117647058823,3.617647058823529,1.6274509803921566,3.6274509803921564,1.2058823529411764,1.6879803882313387,7,0.9355555555555556,0.7332592592592593,4_304,51.4541,9.3441,2010,4,85,8.6,16.4,0.7,763,23.37,1.17,19.974358974358978,Fagus sylvatica,broadleaves,4_304_2
0.8644793152639086,4.42225392296719,0.8616262482168332,1.2268188302425107,3.651925820256776,Germany,2010_4_304_3,2010_4_304,3,1.0355402762424302,8,3.524390243902439,3.5121951219512195,1.9878048780487805,3.060975609756097,1.5,1.484053614528652,6,0.9355555555555556,0.7332592592592593,4_304,51.4541,9.3441,2010,4,65,8.6,16.4,0.7,763,23.37,1.17,19.974358974358978,Fagus sylvatica,broadleaves,4_304_3
3.7654320987654315,2.4691358024691357,1.259259259259259,1.765432098765432,1.9753086419753085,Germany,2010_4_304_4,2010_4_304,4,1.4357012301746699,5,3.801980198019802,3.6039603960396045,1.613861386138614,3.613861386138614,1.217821782178218,1.6490489588670108,6,0.9355555555555556,0.7332592592592593,4_304,51.4541,9.3441,2010,4,85,8.6,16.4,0.7,763,23.37,1.17,19.974358974358978,Fagus sylvatica,broadleaves,4_304_4
2.5609756097560976,2.4390243902439024,1.951219512195122,1.4634146341463414,2.5121951219512195,Germany,2010_4_304_5,2010_4_304,5,0.7909064339687069,3,3.794117647058823,3.617647058823529,1.6274509803921566,3.6274509803921564,1.2058823529411764,1.6879803882313387,7,0.9355555555555556,0.7332592592592593,4_304,51.4541,9.3441,2010,4,95,8.6,16.4,0.7,763,23.37,1.17,19.974358974358978,Fagus sylvatica,broadleaves,4_304_5
0.7719298245614035,4.491228070175438,1.0526315789473684,1.4385964912280702,3.56140350877193,Germany,2010_4_304_6,2010_4_304,6,0.9092228703491394,5,3.9010989010989006,4.675824175824175,1.7747252747252746,3.3296703296703294,1.5714285714285712,1.3568880031035622,7,0.9355555555555556,0.7332592592592593,4_304,51.4541,9.3441,2010,4,50,8.6,16.4,0.7,763,23.37,1.17,19.974358974358978,Fagus sylvatica,broadleaves,4_304_6
5.073060733613952,1.0950090198436564,2.5243535778713166,3.1873120865904987,0.630186410102225,Germany,2010_4_305_1,2010_4_305,1,1.8099610948492493,29,4.11954261954262,5.016632016632017,1.5810810810810811,3.771309771309772,1.5415800415800416,1.9102869336350177,14,1.2373793103448276,0.9123448275862069,4_305,51.4553,9.3447,2010,4,NA,8.6,16.4,0.7,763,15.28,1.39,10.992805755395684,NA,conifers,4_305_1
5,0.20689655172413793,1.6896551724137931,2.586206896551724,0.6896551724137931,Germany,2010_4_305_2,2010_4_305,2,1.0237842771157732,6,4.015065913370998,5.728813559322035,2.112052730696799,3.26271186440678,2.112052730696799,1.580583055072906,9,1.2373793103448276,0.9123448275862069,4_305,51.4553,9.3447,2010,4,75,8.6,16.4,0.7,763,15.28,1.39,10.992805755395684,Picea abies,conifers,4_305_2
5.044386422976501,0.002237970906378217,2.021633718761656,2.9492726594554273,0.059679224170085796,Germany,2010_4_305_3,2010_4_305,3,0.336954975004382,7,3.7377866400797615,5.59222333000997,2.139581256231306,3.375872382851446,1.6610169491525426,1.460145342393581,11,1.2373793103448276,0.9123448275862069,4_305,51.4553,9.3447,2010,4,50,8.6,16.4,0.7,763,15.28,1.39,10.992805755395684,Picea abies,conifers,4_305_3
5.019354838709678,0,1.9935483870967743,2.9548387096774196,0.0903225806451613,Germany,2010_4_305_4,2010_4_305,4,0.19442321940674104,6,3.774907749077491,5.62269372693727,2.054428044280443,3.2592250922509227,1.761070110701107,1.399378232256757,11,1.2373793103448276,0.9123448275862069,4_305,51.4553,9.3447,2010,4,85,8.6,16.4,0.7,763,15.28,1.39,10.992805755395684,Picea abies,conifers,4_305_4
0.8176949018051973,5.144316603848443,1.6789327514382066,1.6412418170997813,1.4550684388018242,Germany,2010_4_306_1,2010_4_306,1,0.931757117615048,20,5,5,1.5,5,1.5,0.6931471805599453,2,1.0815526315789474,1.118078947368421,4_306,51.3142,10.0248,2010,4,NA,7.7,15.5,-0.3,745,24.63,1.06,23.235849056603772,NA,broadleaves,4_306_1
1.9175427746856322,5.799319727891159,6.164399092970522,6.84467120181406,0.895691609977324,Germany,2010_4_306_2,2010_4_306,2,0.9819951740690561,16,NA,NA,NA,NA,NA,NA,NA,1.0815526315789474,1.118078947368421,4_306,51.3142,10.0248,2010,4,NA,7.7,15.5,-0.3,745,24.63,1.06,23.235849056603772,NA,broadleaves,4_306_2
1.949055402250053,5.907981320314158,6.623540649543621,7.498089577584377,0.24941625981744847,Germany,2010_4_306_3,2010_4_306,3,0.45907535348494316,12,NA,NA,NA,NA,NA,NA,NA,1.0815526315789474,1.118078947368421,4_306,51.3142,10.0248,2010,4,NA,7.7,15.5,-0.3,745,24.63,1.06,23.235849056603772,NA,broadleaves,4_306_3
1.0778217448652723,5.123798756359526,2.464292443941962,2.3131712832108526,1.900131901262484,Germany,2010_4_306_4,2010_4_306,4,1.2023455320768266,22,NA,NA,NA,NA,NA,NA,NA,1.0815526315789474,1.118078947368421,4_306,51.3142,10.0248,2010,4,NA,7.7,15.5,-0.3,745,24.63,1.06,23.235849056603772,NA,broadleaves,4_306_4
3.496287835522557,4.9314677327241565,3.6684751570531122,3.325528269560253,5.288406624785836,Germany,2010_4_306_5,2010_4_306,5,1.4225198128768337,25,5,5,1.5,5,1.5,0.6931471805599453,2,1.0815526315789474,1.118078947368421,4_306,51.3142,10.0248,2010,4,95,7.7,15.5,-0.3,745,24.63,1.06,23.235849056603772,Fagus sylvatica,broadleaves,4_306_5
2.936226166995399,4.632478632478632,5.8297172912557524,5.408941485864564,5.220249835634451,Germany,2010_4_306_6,2010_4_306,6,1.4439099885377662,16,NA,NA,NA,NA,NA,NA,NA,1.0815526315789474,1.118078947368421,4_306,51.3142,10.0248,2010,4,95,7.7,15.5,-0.3,745,24.63,1.06,23.235849056603772,Fagus sylvatica,broadleaves,4_306_6
2.830328738069989,4.808059384941676,5.992576882290564,5.397667020148462,4.804878048780488,Germany,2010_4_306_7,2010_4_306,7,1.6441271274849083,14,5,4,0,6,0,0,1,1.0815526315789474,1.118078947368421,4_306,51.3142,10.0248,2010,4,75,7.7,15.5,-0.3,745,24.63,1.06,23.235849056603772,Fagus sylvatica,broadleaves,4_306_7
3.8060757386600086,4.526009155222637,6.724927174365378,5.417811069496462,6.084061589679567,Germany,2010_4_306_8,2010_4_306,8,1.4695555251125485,21,NA,NA,NA,NA,NA,NA,NA,1.0815526315789474,1.118078947368421,4_306,51.3142,10.0248,2010,4,95,7.7,15.5,-0.3,745,24.63,1.06,23.235849056603772,Fagus sylvatica,broadleaves,4_306_8
4.8102843786521206,4.8259966238150875,1.644851318010648,6.241397221140111,3.0210362290611608,Germany,2010_4_307_1,2010_4_307,1,1.3230073521324281,18,5.875429458051646,4.213011193616314,3.4919649783885625,3.4454172669843732,3.0484317854372156,1.3163977970653487,9,2.20025,1.00725,4_307,52.5428,7.5133,2010,4,60,9,16.1,1.6,793,19.77,1.58,12.5126582278481,Pinus sylvestris,conifers,4_307_1
5.30392156862745,2.8431372549019605,1.666666666666667,5.03921568627451,1.754901960784314,Germany,2010_4_307_2,2010_4_307,2,1.8357077087650215,12,5.958115902224664,4.104092282340017,4.554380664652569,3.136912936006592,3.71093106289481,0.7395611570280672,11,2.20025,1.00725,4_307,52.5428,7.5133,2010,4,45,9,16.1,1.6,793,19.77,1.58,12.5126582278481,Betula pendula,broadleaves,4_307_2
4.900552486187844,3.9226519337016565,1.5745856353591157,5.022099447513812,1.6519337016574582,Germany,2010_4_307_3,2010_4_307,3,1.631098185950669,11,6.042176147439306,4.879319510898458,3.801169590643275,4.049441786283891,2.8442317916002127,1.6484808684587302,11,2.20025,1.00725,4_307,52.5428,7.5133,2010,4,50,9,16.1,1.6,793,19.77,1.58,12.5126582278481,Pinus sylvestris,conifers,4_307_3
4.150516016619757,5.468435866505831,0.42621632488942507,6.596970915426887,0.2903096099718537,Germany,2010_4_307_4,2010_4_307,4,0.5586618054348129,12,5.962193524237319,4.06775219913906,4.886767733483062,3.138873292157964,3.9060452929066067,0.30617484971712694,8,2.20025,1.00725,4_307,52.5428,7.5133,2010,4,90,9,16.1,1.6,793,19.77,1.58,12.5126582278481,Pinus sylvestris,conifers,4_307_4
4.8505747126436765,3.295019157088123,2.281609195402299,3.1954022988505755,3.5249042145593865,Germany,2010_4_308_1,2010_4_308,1,2.0828752658705803,15,4.019230769230769,3.6442307692307696,2.2403846153846154,3.6346153846153846,1.2596153846153846,1.7638790976471506,9,0.9025,0.5591363636363637,4_308,53.104,9.5409,2010,4,92,8.6,16.3,0.7,719,30.69,2.01,15.268656716417913,Fagus sylvatica,broadleaves,4_308_1
4.127564674397859,3.055307760927743,2.6583407671721675,4.037466547725245,2.31935771632471,Germany,2010_4_308_2,2010_4_308,2,2.005182995761334,13,4.219047619047618,3.647619047619047,2.5999999999999996,2.8952380952380947,1.8190476190476188,1.8008819943918177,10,0.9025,0.5591363636363637,4_308,53.104,9.5409,2010,4,40,8.6,16.3,0.7,719,30.69,2.01,15.268656716417913,Quercus petraea,broadleaves,4_308_2
4.7229916897506925,4.43213296398892,2.277008310249308,3.055401662049862,5.54016620498615,Germany,2010_4_308_3,2010_4_308,3,0.6509868812965934,5,3,3.3606557377049184,2.016393442622951,3.032786885245902,0.6557377049180328,1.1642519557595494,4,0.9025,0.5591363636363637,4_308,53.104,9.5409,2010,4,67.2,8.6,16.3,0.7,719,30.69,2.01,15.268656716417913,Fagus sylvatica,broadleaves,4_308_3
5.666666666666665,2.142857142857143,1.9523809523809523,3.7619047619047614,1.238095238095238,Germany,2010_4_308_4,2010_4_308,4,1.8949239288419228,9,4.219047619047618,3.647619047619047,1.8761904761904762,3.6190476190476186,1.8190476190476188,1.8008819943918177,10,0.9025,0.5591363636363637,4_308,53.104,9.5409,2010,4,37.2,8.6,16.3,0.7,719,30.69,2.01,15.268656716417913,Fagus sylvatica,broadleaves,4_308_4
2.073170731707317,4.878048780487805,1.5609756097560976,2.024390243902439,2.4390243902439024,Germany,2010_4_604_1,2010_4_604,1,0.7909064339687069,3,2.0238095238095237,2.952380952380952,1,3.5238095238095233,1.0476190476190474,0.8845912625176625,4,0.6091764705882353,0.518264705882353,4_604,50.091,9.2345,2010,4,95,9.1,17.3,0.6,692,20.97,1.22,17.188524590163933,Fagus sylvatica,broadleaves,4_604_1
5.270833333333333,3.1249999999999996,3.0972222222222214,3.5277777777777772,2.034722222222222,Germany,2010_4_604_2,2010_4_604,2,2.057295811398509,11,2.8217821782178216,2.811881188118812,1.5841584158415842,3.4257425742574257,1.1881188118811883,1.6490489588670108,6,0.6091764705882353,0.518264705882353,4_604,50.091,9.2345,2010,4,90,9.1,17.3,0.6,692,20.97,1.22,17.188524590163933,Fagus sylvatica,broadleaves,4_604_2
2.9203980099502487,3.980099502487562,1.4925373134328357,1.7910447761194028,3.3134328358208953,Germany,2010_4_604_3,2010_4_604,3,1.5217613958490845,7,3.518518518518518,3.506172839506173,1.5061728395061729,3.7407407407407405,0.5432098765432098,1.4357012301746699,5,0.6091764705882353,0.518264705882353,4_604,50.091,9.2345,2010,4,20,9.1,17.3,0.6,692,20.97,1.22,17.188524590163933,Fagus sylvatica,broadleaves,4_604_3
3.080645161290323,3.225806451612904,2.0000000000000004,2.2580645161290325,1.6612903225806455,Germany,2010_4_604_4,2010_4_604,4,1.228038636444455,5,2.8,2.8000000000000003,1.6,3.4,1.2000000000000002,1.6094379124341005,5,0.6091764705882353,0.518264705882353,4_604,50.091,9.2345,2010,4,30,9.1,17.3,0.6,692,20.97,1.22,17.188524590163933,Fagus sylvatica,broadleaves,4_604_4
2.871623327442565,4.800555415299167,6.852688714970967,6.566018682150972,4.066018682150972,Germany,2010_4_606_1,2010_4_606,1,1.1455832446306309,14,NA,NA,NA,NA,NA,NA,NA,1.2810263157894737,1.059342105263158,4_606,51.2216,9.1604,2010,4,40,7.9,15.7,0,855,21.88,1.27,17.22834645669291,Fagus sylvatica,broadleaves,4_606_1
